Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000034278,34278,,,,,,,,,,,,,,,,,,,,,,POBLACION WEST BARANGAY HEALTH STATION,DMO (DOH Rep),11/24/2017,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),11/24/2017,Government,DMO (DOH Rep),11/24/2017,Local Government Unit,DMO (DOH Rep),11/24/2017,,,,,,,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),11/24/2017,40000000,BATANGAS,DMO (DOH Rep),11/24/2017,41000000,ALITAGTAG,DMO (DOH Rep),11/24/2017,41002000,POBLACION WEST,DMO (DOH Rep),11/24/2017,41002016,4205,DMO (DOH Rep),11/24/2017,,,,,,,,,,,,,,,,,,,,,,,,,QUIJANO,EDITHA,,DMO (DOH Rep),11/24/2017,Rural Health Midwife,DMO (DOH Rep),11/24/2017,13.86301,121.00043,DMO (Android Device),11/24/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/24/2017,Not Applicable,DMO (DOH Rep),11/24/2017,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008678,8678,,,,,,,,,,,,,,,,,,,,,,SAN JOSE BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,ALITAGTAG,Unknown,01/01/2010,41002000,SAN JOSE,Unknown,01/01/2010,41002018,4205,DOH/KMITS,02/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,LACORTE,LUCENA,G.,Unknown,01/01/2010,Rural Health Midwife,Unknown,01/01/2010,13.864269,120.997262,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009176,9176,,,,,,,,,,,,,,,,,,,,,,BARANGAY 1 (POB.) BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,BARANGAY  1 (POB.),Unknown,01/01/2010,41003003,4213,DOH/KMITS,02/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.934885,120.728536,NAMRIA (GPS),04/02/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003203,3203,DOH000000000009342,DOH/KMITS,07/01/2013,DOH000000000003381,DOH/KMITS,07/01/2013,DOH000000000005629,DOH/KMITS,07/01/2013,,,,,,,,,,,,,BALAYAN MUNICIPAL HEALTH OFFICE,DMO (DOH Rep),02/11/2015,Â BALAYAN RURAL HEALTH UNIT,DMO (DOH Rep),02/11/2015,,,,,,,Rural Health Unit,DMO (DOH Rep),02/11/2015,Government,DMO (DOH Rep),02/11/2015,Local Government Unit,DMO (DOH Rep),02/11/2015,,,,PLAZA MABINI STREET,DMO (DOH Rep),02/11/2015,,,,REGION IV-A (CALABAR ZON),DMO (DOH Rep),02/11/2015,40000000,BATANGAS,DMO (DOH Rep),02/11/2015,41000000,BALAYAN,DMO (DOH Rep),02/11/2015,41003000,BARANGAY  2 (POB.),DMO (DOH Rep),02/11/2015,41003007,4213,DOH/KMITS,02/11/2015,+63 434073750,DMO (DOH Rep),02/11/2015,+63 432116629,DMO (DOH Rep),02/11/2015,+63 9068322601,DMO (DOH Rep),02/11/2015,,,,+63 439211872,DMO (DOH Rep),02/11/2015,mhobalayan@yahoo.com,DMO (DOH Rep),02/11/2015,,,,,,,NOCHE,EVELYN,S.,DMO (DOH Rep),02/11/2015,Municipal Health Officer,DMO (DOH Rep),02/11/2015,13.937252,120.728004,NAMRIA (GPS),04/02/2016,High,DOH/KMITS,Active,DMO (DOH Rep),02/11/2015,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009305,9305,,,,,,,,,,,,,,,,,,,,,,BARANGAY 8 (POB.) BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,BARANGAY  8 (POB.),Unknown,01/01/2010,41003013,4213,DOH/KMITS,02/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.936955,120.737439,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009267,9267,,,,,,,,,,,,,,,,,,,,,,BARANGAY 10 (POB.) BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,BARANGAY 10 (POB.),Unknown,01/01/2010,41003004,4213,DOH/KMITS,02/11/2015,,,,,,,+63 9068322601,Unknown,01/01/2010,,,,,,,,,,,,,,,,NOCHE,EVELYN,S.,Unknown,01/01/2010,Rural Health Physician,Unknown,01/01/2010,13.933848,120.735209,NAMRIA (GPS),04/02/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008985,8985,,,,,,,,,,,,,,,,,,,,,,BARANGAY 11 (POB.) BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,BARANGAY 11 (POB.),Unknown,01/01/2010,41003005,4213,DOH/KMITS,02/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.935662,120.73266,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009261,9261,,,,,,,,,,,,,,,,,,,,,,CALAN BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,CALAN,Unknown,01/01/2010,41003016,4213,DOH/KMITS,02/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.99749,120.7677,NAMRIA (GPS),04/01/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000006883,6883,,,,,,,,,,,,,4ABTG051H,,12/15/2013,,,,,,,METRO BALAYAN MEDICAL CENTER,Regional Office,12/31/2017,MADONNA GENERAL HOSPITAL,Regional Office,12/31/2017,,,,,,,Hospital,Regional Office,12/31/2017,Private,Regional Office,12/31/2017,,,,,,,ANTORCAH STREET,Regional Office,12/31/2017,,,,REGION IV-A (CALABAR ZON),Regional Office,12/31/2017,40000000,BATANGAS,Regional Office,12/31/2017,41000000,BALAYAN,Regional Office,12/31/2017,41003000,CALOOCAN,Regional Office,12/31/2017,41003017,4213,Regional Office,12/31/2017,+63 432116556,Regional Office,12/31/2017,,,,,,,,,,+63 432116556,Regional Office,12/31/2017,metrobalayanmedicalcenter@yahoo.com,Regional Office,12/31/2017,,,,,,,MACALADLAD,LILY,B.,Regional Office,12/31/2017,Chief of Hospital,Regional Office,12/31/2017,13.939571,120.73241,NAMRIA (GPS),3/31/2016,High,DOH/KMITS,Active,Regional Office,12/31/2017,Not Applicable,Regional Office,12/31/2017,,,,Approved,Level 2,With License,Regional Office,12/31/2017,58,DOH/HFSRB,12/31/2017,NHFR WEBSITE
DOH000000000008960,8960,,,,,,,,,,,,,,,,,,,,,,CALOOCAN BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,CALOOCAN,Unknown,01/01/2010,41003017,4213,DOH/KMITS,02/11/2015,,,,,,,+63 9068322601,Unknown,01/01/2010,,,,,,,,,,,,,,,,NOCHE,EVELYN,S.,Unknown,01/01/2010,Rural Health Physician,Unknown,01/01/2010,13.952583,120.722365,NAMRIA (GPS),04/02/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000033274,33274,,,,,,,,,,,,,,,,,,,04A-270-16-4-BH-2,Regional Office,11/25/2016,BALAYAN MARY IMMACULATE MATERNITY CLINIC,Regional Office,11/25/2016,,,,,,,,,,Birthing Home,,,Private,,,,,,,,,,,,,,,REGION IV-A (CALABAR ZON),,,40000000,BATANGAS,,,41000000,BALAYAN,,,41003000,CALZADA,,,41003018,,,,,,,,,,+63 9062434329,,,,,,,,,,,,,,,,,,JOBOG,GODOFREDO,,,,Other,,,13.948582,120.731785,DOH/KMITS (Barangay Centroid),10/29/2020,low,DOH/KMITS,Active,,,,,,,,,Approved,,With License,Regional Office,11/25/2016,,,,NHFR WEBSITE
DOH000000000029300,29300,,,,,,,,,,,,,,,,,,,,,,CANDA BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,CANDA,Unknown,01/01/2010,41003019,4213,DOH/KMITS,02/11/2015,,,,,,,+63 9068322601,Unknown,01/01/2010,,,,,,,,,,,,,,,,NOCHE,EVELYN,S.,Unknown,01/01/2010,Rural Health Physician,Unknown,01/01/2010,13.955809,120.703127,NAMRIA (GPS),04/02/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009300,9300,,,,,,,,,,,,,,,,,,,,,,DALIG BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,REGION IV-A (CALABAR ZON),Unknown,01/01/2010,40000000,BATANGAS,Unknown,01/01/2010,41000000,BALAYAN,Unknown,01/01/2010,41003000,DALIG,Unknown,01/01/2010,41003023,4213,DOH/KMITS,02/11/2015,,,,,,,+63 9068322601,Unknown,01/01/2010,,,,,,,,,,,,,,,,NOCHE,EVELYN,S.,Unknown,01/01/2010,Rural Health Physician,Unknown,01/01/2010,13.928876,120.695657,NAMRIA (GPS),04/02/2016,High,DOH/KMITS,Active,Unknown,01/01/2010,Not Applicable,DMO (DOH Rep),02/11/2015,,,,Approved,,,,,,,,NHFR WEBSITE
