Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000001231,1231,DOH000000000017989,DOH/KMITS,07/01/2013,, ,,, ,,, ,, ,,, ,,, ,,,NAPAO BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014, , ,,PUROK 1,DMO (DOH Rep),10/29/2014, , ,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,BACACAY,DMO (DOH Rep),10/29/2014,50501000,NAPAO,DMO (DOH Rep),10/29/2014,50501027,4509,DMO (DOH Rep),10/29/2014, , ,, , ,,+63 9392625201,DMO (DOH Rep),10/29/2014,,,, , ,, , ,, , ,, , ,,SALAZAR,CORAZON,B.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.32977,123.853521,NAMRIA (GPS),4/22/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003294,3294,, ,,, ,,, ,,, ,, ,,, ,,, ,,,PILI ILAWOD BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,BACACAY,DMO (DOH Rep),10/29/2014,50501000,PILI ILAWOD,DMO (DOH Rep),10/29/2014,50501030,4509,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,MATIAS,FLORENIA,B.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.26608017,123.8189877,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000006300,6300,, ,,, ,,, ,,, ,, ,,, ,,, ,,,PONGCO LOWER BONGA BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,BACACAY,DMO (DOH Rep),10/29/2014,50501000,PONGCO (LOWER BONGA),DMO (DOH Rep),10/29/2014,50501046,4509,DMO (DOH Rep),10/29/2014, , ,, , ,,+63 9308142012,DMO (DOH Rep),10/29/2014,,,, , ,, , ,, , ,, , ,,BORBE,GLENN, ,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.33815926,123.8908627,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000007614,7614,, ,,, ,,, ,,, ,, ,,, ,,, ,,,SAN PEDRO BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,BACACAY,DMO (DOH Rep),10/29/2014,50501000,SAN PEDRO,DMO (DOH Rep),10/29/2014,50501050,4509,DMO (DOH Rep),10/29/2014, , ,, , ,,+63 9182368609,DMO (DOH Rep),10/29/2014,,,, , ,, , ,, , ,, , ,,NAZ,JUDITH,B.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.277379,123.805584,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000005411,5411,,,,,,,,,,,,,,,,,,,,,,SULA BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014,,,,PUROK 1 LIPATA,DMO (DOH Rep),10/29/2014,,,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,BACACAY,DMO (DOH Rep),10/29/2014,50501000,SULA,DMO (DOH Rep),10/29/2014,50501052,4509,DMO (DOH Rep),10/29/2014,,,,,,,+63 9064048932,DMO (DOH Rep),10/29/2014,,,,,,,,,,,,,,,,BORLAGDAN,ELEANOR,,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.24089824,123.8701106,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000000956,956,, ,,, ,,, ,,, ,, ,,, ,,, ,,,BALIGANG BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,CAMALIG,DMO (DOH Rep),10/29/2014,50502000,BALIGANG,DMO (DOH Rep),10/29/2014,50502002,4502,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,ARADO,DELMA,N.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.15193295,123.6430187,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000000965,965,,,,,,,,,,,,,,,,,,,,,,BARIW BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014,,,,,,,,,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,CAMALIG,DMO (DOH Rep),10/29/2014,50502000,BARIW,DMO (DOH Rep),10/29/2014,50502004,4502,DMO (DOH Rep),10/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,NAÑO,ARLENE,V.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.165191,123.628379,NAMRIA (GPS),4/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000019613,19613,,,,,,,,,,,,,,,,,,,,,,CABAGÑAN BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014,,,,,,,,,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,CAMALIG,DMO (DOH Rep),10/29/2014,50502000,CABAGÑAN,DMO (DOH Rep),10/29/2014,50502010,4502,DMO (DOH Rep),10/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,MOYO,HILDA,T.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.18381531,123.6706287,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003646,3646,,,,,,,,,,,,,,,,,,,,,,CAGUIBA BARANGAY HEALTH STATION,DMO (DOH Rep),10/29/2014,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014,,,,,,,,,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,CAMALIG,DMO (DOH Rep),10/29/2014,50502000,CAGUIBA,DMO (DOH Rep),10/29/2014,50502053,4502,DMO (DOH Rep),10/29/2014,,,,,,,+63 9159062141,DMO (DOH Rep),10/29/2014,,,,,,,,,,,,,,,,GRAGEDA,VIRGINIA,N.,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.11858063,123.6214054,NAMRIA (GPS),4/21/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000028229,28229,, ,,, ,,, ,,, ,, ,,, ,,, ,,,CAMALIG MAIN HEALTH CENTER,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/29/2014,Government,DMO (DOH Rep),10/29/2014,Local Government Unit,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,REGION V (BICOL REGION),DMO (DOH Rep),10/29/2014,50000000,ALBAY,DMO (DOH Rep),10/29/2014,50500000,CAMALIG,DMO (DOH Rep),10/29/2014,50502000,BARANGAY  2 (POB.),DMO (DOH Rep),10/29/2014,50502047,4502,DMO (DOH Rep),10/29/2014, , ,, , ,, , ,,,,, , ,, , ,, , ,, , ,,OBISPO,ARLYN, ,DMO (DOH Rep),10/29/2014,Rural Health Midwife,DMO (DOH Rep),10/29/2014,13.18243318,123.6553412,NAMRIA (GPS),4/20/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/29/2014,Not Applicable,DMO (DOH Rep),10/29/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
