Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000011948,11948,, ,,, ,,, ,,, ,, ,,, ,,, ,,,DELA PAZ BARANGAY HEALTH STATION,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),7/15/2014,Government,DMO (DOH Rep),7/15/2014,Local Government Unit,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),7/15/2014,70000000,BOHOL,DMO (DOH Rep),7/15/2014,71200000,CORTES,DMO (DOH Rep),7/15/2014,71216000,DE LA PAZ,DMO (DOH Rep),7/15/2014,71216001,6341,DOH/KMITS,7/15/2014, , ,, , ,,+63 9497155335,DMO (DOH Rep),7/15/2014,,,, , ,, , ,, , ,, , ,,PONDOC,LETECIA, ,DMO (DOH Rep),7/15/2014,Rural Health Midwife,DMO (DOH Rep),7/15/2014,9.698177,123.868093,NAMRIA (GPS),10/12/2016,High,DOH/KMITS,Active,DMO (DOH Rep),7/15/2014,Not Applicable,DMO (DOH Rep),7/15/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000011950,11950,, ,,, ,,, ,,, ,, ,,, ,,, ,,,FATIMA BARANGAY HEALTH STATION,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),7/15/2014,Government,DMO (DOH Rep),7/15/2014,Local Government Unit,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),7/15/2014,70000000,BOHOL,DMO (DOH Rep),7/15/2014,71200000,CORTES,DMO (DOH Rep),7/15/2014,71216000,FATIMA,DMO (DOH Rep),7/15/2014,71216002,6341,DOH/KMITS,7/15/2014, , ,, , ,,+63 9489750192,DMO (DOH Rep),7/15/2014,,,, , ,, , ,, , ,, , ,,RESUSTA,VITALIANA,G.,DMO (DOH Rep),7/15/2014,Rural Health Midwife,DMO (DOH Rep),7/15/2014,9.719594,123.92753,NAMRIA (GPS),10/12/2016,High,DOH/KMITS,Active,DMO (DOH Rep),7/15/2014,Not Applicable,DMO (DOH Rep),7/15/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000011943,11943,, ,,, ,,, ,,, ,, ,,, ,,, ,,,LORETO BARANGAY HEALTH STATION,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),7/15/2014,Government,DMO (DOH Rep),7/15/2014,Local Government Unit,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),7/15/2014,70000000,BOHOL,DMO (DOH Rep),7/15/2014,71200000,CORTES,DMO (DOH Rep),7/15/2014,71216000,LORETO,DMO (DOH Rep),7/15/2014,71216003,6341,DOH/KMITS,7/15/2014, , ,, , ,,+63 9292224299,DMO (DOH Rep),7/15/2014,,,, , ,, , ,, , ,, , ,,LACASTESANTOS,ARSENIA,C.,DMO (DOH Rep),7/15/2014,Rural Health Midwife,DMO (DOH Rep),7/15/2014,9.7393,123.907952,NAMRIA (GPS),10/12/2016,High,DOH/KMITS,Active,DMO (DOH Rep),7/15/2014,Not Applicable,DMO (DOH Rep),7/15/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000037701,37701,,,,,,,,,,,,,,,,,,,,,,LOURDES SATELLITE BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,LOURDES,DMO (DOH Rep),10/11/2019,71216004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.701823,123.889611,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000037704,37704,,,,,,,,,,,,,,,,,,,,,,MALAYO SUR SATELLITE BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,MALAYO SUR,DMO (DOH Rep),10/11/2019,71216006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71675,123.89441,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000037703,37703,,,,,,,,,,,,,,,,,,,,,,MONSERRAT SATELLITE BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,MONSERRAT,DMO (DOH Rep),10/11/2019,71216007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732573,123.920938,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000037705,37705,,,,,,,,,,,,,,,,,,,,,,NEW LOURDES BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,NEW LOURDES,DMO (DOH Rep),10/11/2019,71216008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural Health Midwife,,,9.705125,123.906076,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000001388,1388,DOH000000000011958,DOH/KMITS,07/01/2013,,,,,,,,,, ,,, ,,,,,,CORTES RURAL HEALTH UNIT,DMO (DOH Rep),10/09/2019,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),10/09/2019,Government,DMO (DOH Rep),10/09/2019,Local Government Unit,DMO (DOH Rep),10/09/2019,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/09/2019,70000000,BOHOL,DMO (DOH Rep),10/09/2019,71200000,CORTES,DMO (DOH Rep),10/09/2019,71216000,POBLACION,DMO (DOH Rep),10/09/2019,71216010,6341,DMO (DOH Rep),10/09/2019,,,,,,,+63 9175122904,DMO (DOH Rep),10/09/2019,,,,,,,rhucortes6341@yahoo.com,,10/09/2019,,,,,,,BATINGAL,MARIA LOUELLA,M.,DMO (DOH Rep),10/09/2019,Municipal Health Officer,DMO (DOH Rep),10/09/2019,9.721614,123.878899,NAMRIA (GPS),10/12/2016,High,DOH/KMITS,Active,DMO (DOH Rep),10/09/2019,Not Applicable,DMO (DOH Rep),10/09/2019,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000038637,38637,,,,,,,,,,,,,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,CORTES RURAL HEALTH UNIT BIRTHING CENTER,DMO (DOH Rep),4/30/2020,,,,,,,,,,Birthing Home,DMO (DOH Rep),4/30/2020,Government,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),4/30/2020,70000000,BOHOL,DMO (DOH Rep),4/30/2020,71200000,CORTES,DMO (DOH Rep),4/30/2020,71216000,POBLACION,DMO (DOH Rep),4/30/2020,71216010,6341,DMO (DOH Rep),4/30/2020,+63 0385039201,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,rhucortes6341@gmail.con,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,BATINGAL,MARIA LOUELLA,M,DMO (DOH Rep),4/30/2020,Municipal Health Officer,DMO (DOH Rep),4/30/2020,9.721614,123.878899,NAMRIA (GPS),10/12/2016,High,DOH/KMITS,Active,DMO (DOH Rep),4/30/2020,Not Applicable,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,Approved,,With License,DMO (DOH Rep),4/30/2020,2,DMO (DOH Rep),4/30/2020,MOBILE REQUEST
DOH000000000037700,37700,,,,,,,,,,,,,,,,,,,,,,ROSARIO SATELLITE BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,ROSARIO,DMO (DOH Rep),10/11/2019,71216011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.743186,123.930454,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000037699,37699,,,,,,,,,,,,,,,,,,,,,,SAN ROQUE SATELLITE BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,SAN ROQUE,DMO (DOH Rep),10/11/2019,71216013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.725129,123.906709,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000037702,37702,,,,,,,,,,,,,,,,,,,,,,UPPER DE LA PAZ SATELLITE BARANGAY HEALTH STATION,DMO (DOH Rep),10/11/2019,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),10/11/2019,Government,DMO (DOH Rep),10/11/2019,,,,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),10/11/2019,70000000,BOHOL,DMO (DOH Rep),10/11/2019,71200000,CORTES,DMO (DOH Rep),10/11/2019,71216000,UPPER DE LA PAZ,DMO (DOH Rep),10/11/2019,71216014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.710289,123.87123,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),10/11/2019,Not Applicable,DMO (DOH Rep),10/11/2019,,,,Approved,,Not Applicable,DMO (DOH Rep),10/11/2019,,,,NHFR WEBSITE
DOH000000000024527,24527,,,,,,,,,,,,,,,,,,,,,,BABAG BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,BABAG,DMO (DOH Rep),12/07/2018,71217001,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,PUERTOS,CAMILA,BOLONG,DMO (DOH Rep),12/07/2018,,,,9.916307,124.328374,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000024528,24528,,,,,,,,,,,,,,,,,,,,,,CAGAWASAN BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,CAGAWASAN,DMO (DOH Rep),12/07/2018,71217005,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,UY,EVELYN,ECAT,DMO (DOH Rep),12/07/2018,Rural Health Midwife,DMO (DOH Rep),12/07/2018,9.939772,124.2802,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000037038,37038,,,,,,,,,,,,,,,,,,,,,,CAGAWITAN BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,CAGAWITAN,DMO (DOH Rep),12/07/2018,71217006,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,UY,EVELYN,ECAT,DMO (DOH Rep),12/07/2018,,,,9.918572,124.269265,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000024529,24529,,,,,,,,,,,,,,,,,,,,,,CALUASAN BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,CALUASAN,DMO (DOH Rep),12/07/2018,71217007,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,MAGHAMIL,GLADYS GEMMA,PUERTOS,DMO (DOH Rep),12/07/2018,Rural Health Midwife,DMO (DOH Rep),12/07/2018,9.897135,124.295892,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000024530,24530,,,,,,,,,,,,,,,,,,,,,,CANDELARIA BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,CANDELARIA,DMO (DOH Rep),12/07/2018,71217003,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,MAGHAMIL,GLADYS GEMMA,PUERTOS,DMO (DOH Rep),12/07/2018,Rural Health Midwife,DMO (DOH Rep),12/07/2018,9.872104,124.289314,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000011967,11967,, ,,, ,,, ,,, ,, ,,, ,,, ,,,CAN-OLING BARANGAY HEALTH STATION,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),7/15/2014,Government,DMO (DOH Rep),7/15/2014,Local Government Unit,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),7/15/2014,70000000,BOHOL,DMO (DOH Rep),7/15/2014,71200000,DAGOHOY,DMO (DOH Rep),7/15/2014,71217000,CAN-OLING,DMO (DOH Rep),7/15/2014,71217002,6322,DOH/KMITS,7/15/2014, , ,, , ,,+63 9099438581,DMO (DOH Rep),7/15/2014,,,, , ,, , ,, , ,, , ,,LOGROÑO,BARSILISA,B.,DMO (DOH Rep),7/15/2014,Rural Health Midwife,DMO (DOH Rep),7/15/2014,9.926326,124.181411,NAMRIA (GPS),10/14/2016,High,DOH/KMITS,Active,DMO (DOH Rep),7/15/2014,Not Applicable,DMO (DOH Rep),7/15/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000024531,24531,,,,,,,,,,,,,,,,,,,,,,ESTACA BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,ESTACA,DMO (DOH Rep),12/07/2018,71217004,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,LOGRONO,BARSILISA,BETAIZAR,DMO (DOH Rep),12/07/2018,Rural Health Midwife,DMO (DOH Rep),12/07/2018,9.912803,124.209863,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000024532,24532,,,,,,,,,,,,,,,,,,,,,,LA ESPERANZA BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,LA ESPERANZA,DMO (DOH Rep),12/07/2018,71217008,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,ASARES,MARINA,SIMBAJON,DMO (DOH Rep),12/07/2018,Rural Health Midwife,DMO (DOH Rep),12/07/2018,9.902894,124.24324,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000024533,24533,,,,,,,,,,,,,,,,,,,,,,MAHAYAG BARANGAY HEALTH STATION,DMO (DOH Rep),12/07/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),12/07/2018,Government,DMO (DOH Rep),12/07/2018,Local Government Unit,DMO (DOH Rep),12/07/2018,,,,,,,,,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),12/07/2018,70000000,BOHOL,DMO (DOH Rep),12/07/2018,71200000,DAGOHOY,DMO (DOH Rep),12/07/2018,71217000,MAHAYAG,DMO (DOH Rep),12/07/2018,71217009,6322,DMO (DOH Rep),12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,ASARES,MARINA,SIMBAJON,DMO (DOH Rep),12/07/2018,Rural Health Midwife,DMO (DOH Rep),12/07/2018,9.926754,124.308981,DOH/KMITS (Barangay Centroid),12/02/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),12/07/2018,Not Applicable,DMO (DOH Rep),12/07/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000011978,11978,, ,,, ,,, ,,, ,, ,,, ,,, ,,,MALITBOG BARANGAY HEALTH STATION,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),7/15/2014,Government,DMO (DOH Rep),7/15/2014,Local Government Unit,DMO (DOH Rep),7/15/2014, , ,, , ,, , ,,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),7/15/2014,70000000,BOHOL,DMO (DOH Rep),7/15/2014,71200000,DAGOHOY,DMO (DOH Rep),7/15/2014,71217000,MALITBOG,DMO (DOH Rep),7/15/2014,71217010,6322,DOH/KMITS,7/15/2014, , ,, , ,,+63 9092919234,DMO (DOH Rep),7/15/2014,,,, , ,, , ,, , ,, , ,,UY,EVELYN,E.,DMO (DOH Rep),7/15/2014,Rural Health Midwife,DMO (DOH Rep),7/15/2014,9.920497,124.298336,NAMRIA (GPS),10/14/2016,High,DOH/KMITS,Active,DMO (DOH Rep),7/15/2014,Not Applicable,DMO (DOH Rep),7/15/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000038634,38634,,,,,,,,,,,,,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,DAGOHOY BIRTHING FACILITY,DMO (DOH Rep),4/30/2020,,,,,,,,,,Birthing Home,DMO (DOH Rep),4/30/2020,Government,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,REGION VII (CENTRAL VISAYAS),DMO (DOH Rep),4/30/2020,70000000,BOHOL,DMO (DOH Rep),4/30/2020,71200000,DAGOHOY,DMO (DOH Rep),4/30/2020,71217000,POBLACION,DMO (DOH Rep),4/30/2020,71217011,6322,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,63,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,dagohoyrhu@gmail.com,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,RICAFORT JR. ,HERMOGENES,D,DMO (DOH Rep),4/30/2020,Municipal Health Officer,DMO (DOH Rep),4/30/2020,9.89131,124.27175,NAMRIA (GPS),10/14/2016,High,DOH/KMITS,Active,DMO (DOH Rep),4/30/2020,Not Applicable,DMO (DOH Rep),4/30/2020,,DMO (DOH Rep),4/30/2020,Approved,,With License,DMO (DOH Rep),4/30/2020,3,DMO (DOH Rep),4/30/2020,MOBILE REQUEST
