Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000002214,2214,,,,,,,,,,,,, ,,, ,,,14-0018-20-0015-I-2,Regional Office,7/27/2020,VALERA MEDICAL HOSPITAL,Regional Office,7/27/2020,SAINT JAMES CLINIC,Regional Office,7/27/2020,,,,,,,Infirmary,Regional Office,7/27/2020,Private,Regional Office,7/27/2020,,,,,,,RIZAL STREET,Regional Office,7/27/2020,,,,CORDILLERA ADMINISTRA TIVE REGION (CAR),Regional Office,7/27/2020,140000000,ABRA,Regional Office,7/27/2020,140100000,BANGUED (Capital),Regional Office,7/27/2020,140101000,ZONE 7 POB. (BALILING),Regional Office,7/27/2020,140101030,2800,Regional Office,7/27/2020,+63 747525595,Regional Office,7/27/2020,,,,,,,,,,,,,valeramed_hospital@yahoo.com,Regional Office,7/27/2020,,,,,,,ALZATE,MILAGROS,FAVILA,Regional Office,7/27/2020,Medical Director,Regional Office,7/27/2020,17.599271,120.621517,NAMRIA (GPS),05/03/2017,High,DOH/KMITS,Active,Regional Office,7/27/2020,Not Applicable,Regional Office,7/27/2020,,,,Approved,,With License,Regional Office,7/27/2020,15,Regional Office,7/27/2020,NHFR WEBSITE
DOH000000000020952,20952,, ,,, ,,, ,,, ,, ,,, ,,, ,,,AMTI BARANGAY HEALTH STATION,DMO (DOH Rep),11/05/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/05/2014,Government,DMO (DOH Rep),11/05/2014,Local Government Unit,DMO (DOH Rep),11/05/2014, , ,, , ,, , ,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),11/05/2014,140000000,ABRA,DMO (DOH Rep),11/05/2014,140100000,BOLINEY,DMO (DOH Rep),11/05/2014,140102000,AMTI,DMO (DOH Rep),11/05/2014,140102001,2815,DOH/KMITS,11/05/2014, , ,, , ,,+63 9155211452,DMO (DOH Rep),11/05/2014,,,, , ,, , ,, , ,, , ,,BASINGAN,EMILIA,LINGBAOAN,DMO (DOH Rep),11/05/2014,Rural Health Midwife,DMO (DOH Rep),11/05/2014,17.39022,120.90377,CHD (GPS),11/05/2014,High,DOH/KMITS,Active,DMO (DOH Rep),11/05/2014,Not Applicable,DMO (DOH Rep),11/05/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020953,20953,, ,,, ,,, ,,, ,, ,,, ,,, ,,,BAO-YAN BARANGAY HEALTH STATION,DMO (DOH Rep),11/05/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/05/2014,Government,DMO (DOH Rep),11/05/2014,Local Government Unit,DMO (DOH Rep),11/05/2014, , ,, , ,, , ,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),11/05/2014,140000000,ABRA,DMO (DOH Rep),11/05/2014,140100000,BOLINEY,DMO (DOH Rep),11/05/2014,140102000,BAO-YAN,DMO (DOH Rep),11/05/2014,140102002,2815,DOH/KMITS,11/05/2014, , ,, , ,,+63 9154920234,DMO (DOH Rep),11/05/2014,,,, , ,, , ,, , ,, , ,,BERSAMIN,INDAY,HUGO,DMO (DOH Rep),11/05/2014,Rural Health Midwife,DMO (DOH Rep),11/05/2014,17.3735391,120.7698141,CHD (GPS),11/05/2014,High,DOH/KMITS,Active,DMO (DOH Rep),11/05/2014,Not Applicable,DMO (DOH Rep),11/05/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020954,20954,, ,,, ,,, ,,, ,, ,,, ,,, ,,,DANAC EAST BARANGAY HEALTH STATION,DMO (DOH Rep),11/05/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/05/2014,Government,DMO (DOH Rep),11/05/2014,Local Government Unit,DMO (DOH Rep),11/05/2014, , ,, , ,, , ,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),11/05/2014,140000000,ABRA,DMO (DOH Rep),11/05/2014,140100000,BOLINEY,DMO (DOH Rep),11/05/2014,140102000,DANAC EAST,DMO (DOH Rep),11/05/2014,140102003,2815,DOH/KMITS,11/05/2014, , ,, , ,,+63 9155211452,DMO (DOH Rep),11/05/2014,,,, , ,, , ,, , ,, , ,,BASINGAN,EMILIA,LINGBAOAN,DMO (DOH Rep),11/05/2014,Rural Health Midwife,DMO (DOH Rep),11/05/2014,17.3967161,120.9227589,CHD (GPS),11/05/2014,High,DOH/KMITS,Active,DMO (DOH Rep),11/05/2014,Not Applicable,DMO (DOH Rep),11/05/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020955,20955,,,,,,,,,,,,, ,,, ,,,,,,DUMAGAS BARANGAY HEALTH STATION,DMO (DOH Rep),07/11/2018,DAO-ANGAN BARANGAY HEALTH STATION,,,,,,,,,Barangay Health Station,DMO (DOH Rep),07/11/2018,Government,DMO (DOH Rep),07/11/2018,Local Government Unit,DMO (DOH Rep),07/11/2018,,,,,,,,,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),07/11/2018,140000000,ABRA,DMO (DOH Rep),07/11/2018,140100000,BOLINEY,DMO (DOH Rep),07/11/2018,140102000,DAO-ANGAN,DMO (DOH Rep),07/11/2018,140102004,2815,DOH/KMITS,07/11/2018,,,,,,,+63 9361119250,DMO (DOH Rep),07/11/2018,,,,,,,,,,,,,,,,TONGSON,SAMILYN,LIZALIS,DMO (DOH Rep),07/11/2018,Rural Health Midwife,DMO (DOH Rep),07/11/2018,17.39682,120.81062,DOH Rep (Google Map),07/11/2018,High,DOH/KMITS,Active,DMO (DOH Rep),07/11/2018,,,,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000004487,4487,,,,,,,,,,,,,CARABR031R,,07/01/2013, ,,,,,,BOLINEY RURAL HEALTH UNIT,DMO (DOH Rep),10/17/2019,,,,,,,,,,Rural Health Unit,DMO (DOH Rep),10/17/2019,Government,DMO (DOH Rep),10/17/2019,Local Government Unit,DMO (DOH Rep),10/17/2019,,,,,,,,,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),10/17/2019,140000000,ABRA,DMO (DOH Rep),10/17/2019,140100000,BOLINEY,DMO (DOH Rep),10/17/2019,140102000,POBLACION (BOLINEY),DMO (DOH Rep),10/17/2019,140102007,2815,DOH/KMITS,10/17/2019,,,,,,,+63 9274212696,DMO (DOH Rep),10/17/2019,,,,,,,bolineyrhu@yahoo.com,DMO (DOH Rep),10/17/2019,,,,,,,STIMSON,PRINCESS,SIANEN,DMO (DOH Rep),10/17/2019,Public Health Nurse,DMO (DOH Rep),10/17/2019,17.37938,120.82161,CHD (GPS),11/05/2014,High,DOH/KMITS,Active,DMO (DOH Rep),10/17/2019,Not Applicable,DMO (DOH Rep),10/17/2019,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020960,20960,,,,,,,,,,,,, ,,, ,,,,,,ABANG BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),11/05/2014,140000000,ABRA,DMO (DOH Rep),11/05/2014,140100000,BUCAY,DMO (DOH Rep),11/05/2014,140103000,ABANG,DMO (DOH Rep),11/05/2014,140103001,2805,DOH/KMITS,11/05/2014,,,,,,,+63 9052445071,Unknown,11/30/2012,,,,,,,,,,,,,,,,TAGURA,NORMA,P.,Unknown,11/30/2012,Rural Health Midwife,Unknown,01/01/2010,17.518006,120.7281551,CHD (GPS),9/21/2011,High,DOH/KMITS,Active,DMO (DOH Rep),11/05/2014,Not Applicable,DMO (DOH Rep),11/05/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020961,20961,,,,,,,,,,,,, ,,, ,,,,,,BANGBANGCAG BARANGAY HEALTH STATION,Unknown,01/01/2010,,,,,,,,,,Barangay Health Station,Unknown,01/01/2010,Government,Unknown,01/01/2010,Local Government Unit,Unknown,01/01/2010,,,,,,,,,,CORDILLERA ADMINISTRA TIVE REGION (CAR),DMO (DOH Rep),11/05/2014,140000000,ABRA,DMO (DOH Rep),11/05/2014,140100000,BUCAY,DMO (DOH Rep),11/05/2014,140103000,BANGBANGCAG,DMO (DOH Rep),11/05/2014,140103002,2805,DOH/KMITS,11/05/2014,,,,,,,+63 9369262789,,9/18/2019,,,,,,,,,,,,,,,,CABANAS,GISELA,GARCIA,DMO (DOH Rep),9/18/2019,Rural Health Midwife,Unknown,01/01/2010,17.57256,120.73773,CHD (GPS),01/01/2010,High,DOH/KMITS,Active,DMO (DOH Rep),11/05/2014,Not Applicable,DMO (DOH Rep),11/05/2014,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020962,20962,,,,,,,,,,,,,,,,,,,,,,BANGCAGAN BARANGAY HEALTH STATION,DMO (DOH Rep),9/18/2019,,Unknown,,,Unknown,,,Unknown,,Barangay Health Station,Unknown,,Government,Unknown,,,Unknown,,,Unknown,,,Unknown,,,Unknown,,CORDILLERA ADMINISTRA TIVE REGION (CAR),,,140000000,ABRA,,,140100000,BUCAY,,,140103000,BANGCAGAN,,,140103003,2805,Unknown,,,Unknown,,,Unknown,,,Unknown,,,,,,Unknown,,,Unknown,,,Unknown,,,Unknown,,PALCON,VICTORIA,QUINTINITA,DMO (DOH Rep),9/18/2019,Rural Health Midwife,DMO (DOH Rep),9/18/2019,17.560841,120.723121,DOH/KMITS (Barangay Centroid),01/06/2021,Low,DOH/KMITS,Active,Regional Office,,Not Applicable,Regional Office,,FUNCTIONING BHS,DMO (DOH Rep),9/18/2019,Approved,,,,,,,,NHFR WEBSITE
DOH000000000020963,20963,,,,,,,,,,,,,,,,,,,,,,BANGLOLAO BARANGAY HEALTH STATION,DMO (DOH Rep),9/18/2019,,Unknown,,,Unknown,,,Unknown,,Barangay Health Station,Unknown,,Government,Unknown,,,Unknown,,,Unknown,,,Unknown,,,Unknown,,CORDILLERA ADMINISTRA TIVE REGION (CAR),,,140000000,ABRA,,,140100000,BUCAY,,,140103000,BANGLOLAO,,,140103004,,Unknown,,,Unknown,,,Unknown,,+63 9454078753,DMO (DOH Rep),9/18/2019,,,,,Unknown,,,Unknown,,,Unknown,,,Unknown,,TAGURA,NORMA,DE LAPAZ,DMO (DOH Rep),9/18/2019,Rural Health Midwife,DMO (DOH Rep),9/18/2019,17.527713,120.707549,DOH/KMITS (Barangay Centroid),01/06/2021,Low,DOH/KMITS,Active,Regional Office,,Not Applicable,Regional Office,,FUNCTIONING,,,Approved,,,,,,,,NHFR WEBSITE
