Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000009253,9253,, ,,, ,,, ,,, ,,12NCT008B,,07/11/2013, ,,, ,,,MALITUBOG BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,MALITUBOG,DMO (DOH Rep),10/08/2014,124701008,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9103617922,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,GONO,EVA,P.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.355888,124.636671,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009277,9277,, ,,, ,,, ,,, ,,12NCT009B,,07/12/2013, ,,, ,,,MAPUROK BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,,MAHIGUGMAON,DMO (DOH Rep),10/08/2014, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,MAPUROK,DMO (DOH Rep),10/08/2014,124701009,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9287813554,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,PAMIKIRIN,MODIAMA,S.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.39854,124.52801,NAMRIA (GPS),08/07/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000036321,36321,,,,,,,,,,,,,,,,,,,,,,MIRASOL BARANGAY HEALTH STATION,DMO (DOH Rep),9/25/2018,,,,,,,,,,Barangay Health Station,DMO (DOH Rep),9/25/2018,Government,DMO (DOH Rep),9/25/2018,Local Government Unit,DMO (DOH Rep),9/25/2018,,,,,,,,,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),9/25/2018,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),9/25/2018,124700000,ALAMADA,DMO (DOH Rep),9/25/2018,124701000,MIRASOL,DMO (DOH Rep),9/25/2018,124701016,9413,DMO (DOH Rep),9/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.390187,124.573593,DOH/KMITS (Barangay Centroid),6/25/2020,Low,DOH/KMITS,Active,DMO (DOH Rep),9/25/2018,Not Applicable,DMO (DOH Rep),9/25/2018,,,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000038966,38966,,,,,,,,,,,,,,,,,,,12-061-20-BH-1,Regional Office,07/02/2020,ALAMADA MUNICIPAL BIRTHING HOME,Regional Office,07/02/2020,,,,,,,,,,Birthing Home,Regional Office,07/02/2020,Government,Regional Office,07/02/2020,Local Government Unit,Regional Office,07/02/2020,,,,,,,,,,REGION XII (SOCCSKSA RGEN),Regional Office,07/02/2020,120000000,COTABATO (NORTH COTABATO),Regional Office,07/02/2020,124700000,ALAMADA,Regional Office,07/02/2020,124701000,MIRASOL,Regional Office,07/02/2020,124701016,9413,Regional Office,07/02/2020,,,,,,,9214119894,Regional Office,07/02/2020,,,,,,,alamadarhu@yahoo.com,Regional Office,07/02/2020,,,,,,,,,,,,,,,7.385581,124.549882,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,,,,,,,,,For Approval,,With License,Regional Office,,2,,,NHFR WEBSITE
DOH000000000009222,9222,, ,,, ,,, ,,, ,,12NCT010B,,7/13/2013, ,,, ,,,PACAO BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,PACAO,DMO (DOH Rep),10/08/2014,124701010,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9202590311,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,CALABROSO,ERWIN,E.,DMO (DOH Rep),10/08/2014,Public Health Nurse,DMO (DOH Rep),10/08/2014,7.376985,124.538818,NAMRIA (GPS),08/07/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009208,9208,, ,,, ,,, ,,, ,,12NCT011B,,7/14/2013, ,,, ,,,PARUAYAN BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,PARUAYAN,DMO (DOH Rep),10/08/2014,124701011,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9475474346,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,CASTILLO,MARICEL,M.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.351348,124.585443,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009349,9349,, ,,, ,,, ,,, ,,12NCT012B,,7/15/2013, ,,, ,,,PIGCAWARAN BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,PIGCAWARAN,DMO (DOH Rep),10/08/2014,124701012,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9061392353,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,BAYOG,MERIAM,M.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.448043,124.530349,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009265,9265,, ,,, ,,, ,,, ,, ,,, ,,, ,,,POLAYAGAN BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,,PUROK 2,DMO (DOH Rep),0000/00/00, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,POLAYAGAN,DMO (DOH Rep),10/08/2014,124701013,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9474559455,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,ARROYO,DIVINA,D.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.404376,124.551248,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009343,9343,, ,,, ,,, ,,, ,,12NCT014B,,7/16/2013, ,,, ,,,RANGAYEN BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,,PUROK 1,DMO (DOH Rep),0000/00/00, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,RANGAYEN,DMO (DOH Rep),10/08/2014,124701014,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9475474346,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,CASTILLO,MARICEL,M.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.473151,124.563929,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009366,9366,, ,,, ,,, ,,, ,,12NCT017B,,7/17/2013, ,,, ,,,RARADANGAN BARANGAY HEALTH STATION,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),10/08/2014,Government,DMO (DOH Rep),10/08/2014,Local Government Unit,DMO (DOH Rep),10/08/2014, , ,, , ,, , ,,REGION XII (SOCCSKSA RGEN),DMO (DOH Rep),10/08/2014,120000000,COTABATO (NORTH COTABATO),DMO (DOH Rep),10/08/2014,124700000,ALAMADA,DMO (DOH Rep),10/08/2014,124701000,RARADANGAN,DMO (DOH Rep),10/08/2014,124701017,9413,DOH/KMITS,10/08/2014, , ,, , ,,+63 9056081993,DMO (DOH Rep),10/08/2014,,,, , ,, , ,, , ,, , ,,ALGE,ALICIA,E.,DMO (DOH Rep),10/08/2014,Rural Health Midwife,DMO (DOH Rep),10/08/2014,7.43115,124.531609,NAMRIA (GPS),08/06/2019,High,DOH/KMITS,Active,DMO (DOH Rep),10/08/2014,Not Applicable,DMO (DOH Rep),10/08/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
