Facility Code,Health Facility Code Short,Health Facility Code Duplicate 1,Source Duplicate 1,Duplicate 1 Date Collected,Health Facility Code Duplicate 2,Source Duplicate 2,Duplicate 2 Date Collected,Health Facility Code Duplicate 3,Source Duplicate 3,Duplicate 3 Date Collected,Health Facility Code Duplicate 4,Source Duplicate 4,Duplicate 4 Date Collected,SPEED Code,Source SPEED Code,SPEED Code Date Collected,PhilHealth Registration Number,Source Phil Health Code,Phil Health Code Date Collected,Health Facility Authorization/License to Operate,Source LTO Code,LTO Code Date Collected,Facility Name,Source Facility Name,Facility Name Date Collected,Old Health Facility Name 1,Source Old Health Facility Name 1,Old Health Facility Name 1 Date Collected,Old Health Facility Name 2,Source Old Health Facility Name 2,Old Health Facility Name 2 Date Collected,Old Health Facility Name 3,Source Old Health Facility Name 3,Old Health Facility Name 3 Date Collected,Health Facility Type,Source Health Facility Type,Health Facility Type Date Collected,Ownership Major Classification,Source Ownership Major Classification,Ownership Major Classification Date Collected,Ownership Sub-Classification for Government facilities,Source Ownership Sub-Classification for Government facilities,OSC Government Date Collected,Ownership Sub-Classification for private facilities,Source Ownership Sub-Classification for private facilities,OSC Private Date Collected,Street Name and #,Source Street Name and #,Street Name and # Date Collected,Building name and #,Source Building name and #,Building name and # Date Collected,Region Name                                             ,Source Region Name,Region Name Date Collected,Region PSGC,Province Name ,Source Province Name,Province Name  Date Collected,Province PSGC,City/Municipality Name,Source City/Municipality Name,City/Municipality Name Date Collected,City/Municipality PSGC,Barangay Name,Source Barangay Name,Barangay Name Date Collected,Barangay PSGC,Zip Code,Source Zip code,Zip Code Date Collected,Landline Number 1,Source Landline Number 1,Landline Number 1 Date Collected,Landline Number 2,Source Landline Number 2,Landline Number 2 Date Collected,Mobile Number 1,Source Mobile Number,Mobile Number Date Collected,Mobile Number 2,mobile number 2 src,mobile number 2 dt,Fax Number,Source Fax Number,Fax Number Date Collected,Email Address,Source Email Address,Email Address Date Collected,Alternate Email Address,Source Alternate Email Address,Alternate Email Address Date Collected,Official Website,Source Official Website,Official Website Date Collected,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Source Facility Head,Facility Head Date Collected,Facility Head: Position,Source Facility Head: Position,Facility Head: Position Date Collected,Latitude,Longitude,Source Latitude/Longitude,Latitude/Longitude Coord Date Collected,Precision Latitude/Longitude,Source Precision Latitude/Longitude,Health Facility Status in the database,Source Health Facility Status in the database,Health Facility Status in the database Date Collected,Reason for Inactive,Source Reason for Inactive,Reason for Inactive Date Collected,Comments,Source Comments,Comments Date Collected,Approval Status,Service Capability,Licensing Status,Licensing Status Source,Licensing Status Date Collected,Bed Capacity,Bed Capacity Source,Bed Capacity Date Collected,Request Source
DOH000000000030083,30083,, ,,, ,,, ,,, ,, ,,, ,,, ,,,MANGA BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,PUROK BAMBANG A,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,MANGA,DMO (DOH Rep),11/19/2014,21519016,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9058666909,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,CEPEDA,LANIE,NADAL,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.687957,121.860433,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000032129,32129,,,,,,,,,,,,,,,,,,,02-059-17-02-BH-1,Regional Office,04/05/2017,MANGA BIRTHING CENTER,Regional Office,04/05/2017,,,,,,,,,,Birthing Home,Regional Office,04/05/2017,Government,Regional Office,04/05/2017,Local Government Unit,Regional Office,04/05/2017,,,,,,,,,,REGION II (CAGAYAN VALLEY),Regional Office,04/05/2017,20000000,CAGAYAN,Regional Office,04/05/2017,21500000,PE?ABLANCA,Regional Office,04/05/2017,21519000,MANGA,Regional Office,04/05/2017,21519016,,,,,,,,,,+63 9058666909,Regional Office,04/05/2017,,,,,,,,,,,,,,,,CEPEDA,LANIE,N.,Regional Office,04/05/2017,Municipal Health Officer,Regional Office,04/05/2017,17.69051,121.854526,DOH/KMITS (Barangay Centroid),11/05/2018,Low,DOH/KMITS,Active,Regional Office,04/05/2017,,,,,,,Approved,,With License,Regional Office,04/05/2017,,,,NHFR WEBSITE
DOH000000000030084,30084,, ,,, ,,, ,,, ,, ,,, ,,, ,,,MINANGA BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,CENTRO,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,MINANGA,DMO (DOH Rep),11/19/2014,21519017,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9361245319,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,TANGAN,CHERRY,SIBBALUCA,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.6893,121.89045,DOH Rep (Google Map),11/19/2014,Medium,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030085,30085,, ,,, ,,, ,,, ,, ,,, ,,, ,,,NABBABALAYAN BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,PUROK 2,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,NABBABALAYAN,DMO (DOH Rep),11/19/2014,21519018,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9156106155,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,GUIMBANGUNAN,MARILYN,TAGUINOD,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.70654,121.84859,DOH Rep (Google Map),11/19/2014,Medium,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030086,30086,, ,,, ,,, ,,, ,, ,,, ,,, ,,,NANGUILATTAN BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,ZONE 5,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,NANGUILATTAN,DMO (DOH Rep),11/19/2014,21519019,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9067316250,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,LOPEZ,PINKY,TURINGAN,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.80887,121.87332,DOH Rep (Google Map),11/19/2014,Medium,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030087,30087,, ,,, ,,, ,,, ,, ,,, ,,, ,,,NANNARIAN BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,PUROK 1,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,NANNARIAN,DMO (DOH Rep),11/19/2014,21519020,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9176029889,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,YADAO,NYMPHA,BANGAYAN,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.67718,121.806012,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030088,30088,, ,,, ,,, ,,, ,, ,,, ,,, ,,,PARABBA BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,ZONE 5,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,PARABBA,DMO (DOH Rep),11/19/2014,21519021,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9176108837,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,BULAUITAN,LANIE,SUYU,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.653076,121.79381,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030089,30089,, ,,, ,,, ,,, ,, ,,, ,,, ,,,PATAGUELEG BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,ZONE 2,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,PATAGUELEG,DMO (DOH Rep),11/19/2014,21519022,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9176108837,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,BULAUITAN,LANIE,SUYU,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.669334,121.787652,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000005144,5144,DOH000000000009108,DOH/KMITS,11/19/2014,, ,,, ,,, ,, ,,, ,,, ,,,PEÑABLANCA MUNICIPAL HEALTH OFFICE,DMO (DOH Rep),11/19/2014,PEÑABLANCA RURAL HEALTH UNIT,DMO (DOH Rep),11/19/2014, , ,, , ,,Rural Health Unit,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,OBISPO STREET,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,CAMASI,DMO (DOH Rep),11/19/2014,21519010,3502,DOH/KMITS,11/19/2014,+63 783040010,DMO (DOH Rep),11/19/2014, , ,,+63 9178708685,DMO (DOH Rep),11/19/2014,,,, , ,,shalada63@yahoo.com,DMO (DOH Rep),11/19/2014, , ,, , ,,SIMANGAN,MILA,LINGAN,DMO (DOH Rep),11/19/2014,Municipal Health Officer,DMO (DOH Rep),11/19/2014,17.626806,121.779739,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000032133,32133,,,,,,,,,,,,,,,,,,,02-020-20-BH-1,Regional Office,02/07/2020,PEÑABLANCA RURAL HEALTH UNIT BIRTHING CENTER,Regional Office,02/07/2020,,,,,,,,,,Birthing Home,Regional Office,02/07/2020,Government,Regional Office,02/07/2020,Local Government Unit,Regional Office,02/07/2020,,,,,,,,,,REGION II (CAGAYAN VALLEY),Regional Office,02/07/2020,20000000,CAGAYAN,Regional Office,02/07/2020,21500000,PE?ABLANCA,Regional Office,02/07/2020,21519000,CAMASI,Regional Office,02/07/2020,21519010,,,,+63 783040010,Regional Office,02/07/2020,,,,+63 9178870865,Regional Office,02/07/2020,,,,,,,,,,,,,,,,SIMANGAN,MILA,F.,Regional Office,02/07/2020,Municipal Health Officer,Regional Office,02/07/2020,17.626806,121.779739,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,Regional Office,02/07/2020,Not Applicable,Regional Office,02/07/2020,,,,Approved,,With License,Regional Office,02/07/2020,2,Regional Office,02/07/2019,NHFR WEBSITE
DOH000000000030090,30090,, ,,, ,,, ,,, ,, ,,, ,,, ,,,QUIBAL BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,ZONE 3,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,QUIBAL,DMO (DOH Rep),11/19/2014,21519023,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9367651757,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,TAPPA,ELENA ROSE,PEDROSO,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.715082,121.81186,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030091,30091,, ,,, ,,, ,,, ,, ,,, ,,, ,,,SAN ROQUE BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,PUROK 1,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,SAN ROQUE (LITTO),DMO (DOH Rep),11/19/2014,21519024,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9058570651,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,TAGUINOD,NORA,FERRER,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.66115,121.807258,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030092,30092,, ,,, ,,, ,,, ,, ,,, ,,, ,,,SISIM BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,,ZONE 3,DMO (DOH Rep),11/19/2014, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PE?ABLANCA,DMO (DOH Rep),11/19/2014,21519000,SISIM,DMO (DOH Rep),11/19/2014,21519025,3502,DOH/KMITS,11/19/2014, , ,, , ,,+63 9366374886,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,DANGUILAN,NELSIE,MARTIN,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.62603,121.813225,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030093,30093,, ,,, ,,, ,,, ,, ,,, ,,, ,,,APAYAO BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,APAYAO,DMO (DOH Rep),11/19/2014,21520001,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9269295837,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,AQUINO,GERALDINE,SALDIVAR,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.82217,121.491285,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009137,9137,, ,,, ,,, ,,, ,, ,,, ,,, ,,,CALAOAGAN BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,CALAOAGAN,DMO (DOH Rep),11/19/2014,21520017,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9269295837,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,AQUINO,GERALDINE,SALDIVAR,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.841726,121.498606,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000003403,3403,DOH000000000009112,DOH/KMITS,11/19/2014,, ,,, ,,, ,, ,,, ,,, ,,,DR. ALFREDO M. REYES SR. MEMORIAL CLINIC,DMO (DOH Rep),11/19/2014,PIAT RURAL HEALTH UNIT,DMO (DOH Rep),11/19/2014, , ,, , ,,Rural Health Unit,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,AQUIB,DMO (DOH Rep),11/19/2014,21520002,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9179693597,DMO (DOH Rep),11/19/2014,,,, , ,,sentrongsigla1999@yahoo.com.ph,DMO (DOH Rep),11/19/2014, , ,, , ,,BAÑEZ,AMPARO ROSARIO,CAYOSA,DMO (DOH Rep),11/19/2014,Municipal Health Officer,DMO (DOH Rep),11/19/2014,17.788493,121.478153,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000005221,5221,DOH000000000008578,DOH/KMITS,11/19/2014,, ,,, ,,, ,, ,,, ,,, ,,,DUGAYUNG BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,DUGAYUNG,DMO (DOH Rep),11/19/2014,21520003,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9274005118,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,AGGALUT,THELMA,LANA,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.81364,121.46285,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000030094,30094,, ,,, ,,, ,,, ,, ,,, ,,, ,,,GUMARUENG BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,GUMARUENG,DMO (DOH Rep),11/19/2014,21520004,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9274005118,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,AGGALUT,THELMA,LANA,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.777387,121.451028,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000009120,9120,, ,,, ,,, ,,, ,, ,,, ,,, ,,,MAGUILLING BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,MAGUILLING,DMO (DOH Rep),11/19/2014,21520006,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9275555498,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,TULALI,EMMA,BALIUAG,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.764183,121.498483,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000008634,8634,, ,,, ,,, ,,, ,, ,,, ,,, ,,,MINANGA BARANGAY HEALTH STATION,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,Barangay Health Station,DMO (DOH Rep),11/19/2014,Government,DMO (DOH Rep),11/19/2014,Local Government Unit,DMO (DOH Rep),11/19/2014, , ,, , ,, , ,,REGION II (CAGAYAN VALLEY),DMO (DOH Rep),11/19/2014,20000000,CAGAYAN,DMO (DOH Rep),11/19/2014,21500000,PIAT,DMO (DOH Rep),11/19/2014,21520000,MINANGA,DMO (DOH Rep),11/19/2014,21520007,3527,DOH/KMITS,11/19/2014, , ,, , ,,+63 9269295837,DMO (DOH Rep),11/19/2014,,,, , ,, , ,, , ,, , ,,AQUINO,GERALDINE,SALDIVAR,DMO (DOH Rep),11/19/2014,Rural Health Midwife,DMO (DOH Rep),11/19/2014,17.83538,121.492892,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,DMO (DOH Rep),11/19/2014,Not Applicable,DMO (DOH Rep),11/19/2014, , ,,Approved,,,,,,,,NHFR WEBSITE
DOH000000000001979,1979,DOH000000000008450,DOH/KMITS,04/04/2017,,,,,,,,,,,,,,,,02-024-20-H1-1,Regional Office,7/23/2020,NUESTRA SEÑORA DE PIAT DISTRICT HOSPITAL,Regional Office,7/23/2020,,,,,,,,,,Hospital,Regional Office,7/23/2020,Government,Regional Office,7/23/2020,Local Government Unit,Regional Office,7/23/2020,,,,PROVINCIAL ROAD,Regional Office,7/23/2020,,,,REGION II (CAGAYAN VALLEY),Regional Office,7/23/2020,20000000,CAGAYAN,Regional Office,7/23/2020,21500000,PIAT,Regional Office,7/23/2020,21520000,MAGUILLING,Regional Office,7/23/2020,21520006,3527,Regional Office,7/23/2020,,,,,,,+63 9267091652,Regional Office,7/23/2020,+63 9175605691,Regional Office,7/23/2020,,,,nspdh01@yahoo.com,Regional Office,7/23/2020,,,,,,,NOLASCO,PRESENTACION,R,Regional Office,7/23/2020,Chief of Hospital,Regional Office,7/23/2020,17.775406,121.50152,NAMRIA (GPS),1/26/2017,High,DOH/KMITS,Active,Regional Office,7/23/2020,Not Applicable,Regional Office,7/23/2020,UPDATED LICENSE NUMBER AND LAT LONG,Regional Office,7/23/2020,Approved,Level 1,With License,Regional Office,7/23/2020,40,Regional Office,7/23/2020,NHFR WEBSITE
